gene,entrez_gene_id
Unc5d,100762594
Senp1,100754744
Pgm3,100762575
Scamp1,100760382
Tns4,100772880
Dock10,100768884
LOC100768009,100768009
LOC100754516,100754516
LOC100757435,100757435
Pomp,100756796
LOC100757754,100757754
Litaf,100769636
Gpr39,100759577
Cep43,100756864
Msh2,100768127
Cbarp,100754798
CUNH10orf67,100755839
LOC103159270,103159270
Map2k3,100756793
Ranbp10,100756743
Alg13,100754023
Ice2,100759663
Fbxo32,103158884
Nemp2,100751415
Tmem123,100761122
Mab21l3,100774678
LOC118238682,118238682
Aldh9a1,100758951
Epha5,100770099
Capn5,100768370
Hoatz,100754486
Zeb2,100752455
Nudt16,100768978
Rabep2,100765663
Fgfr1,100773586
Mknk1,100759870
Foxn3,100768709
LOC113837322,113837322
Rilpl2,100774122
Srek1,100774662
LOC118238052,118238052
Rpl7,100763698
Eif3m,100768213
LOC100761739,100761739
Atp1b1,100760718
Notch1,100761880
Arfgef3,100771638
Npm2,100764312
Fbxo46,103159278
Baat,100756252
Ndufa3,100764988
Cdk8,100759285
Kiaa1958,100769984
Adar,100760578
Ppp1ca,100760810
Sinhcaf,100760112
Tmem125,103160686
LOC113833602,113833602
LOC100750869,100750869
LOC100767745,100767745
Coq5,100750776
Mfge8,100774737
Tmem39a,100758103
Cep164,100762565
LOC100771980,100771980
Fkbp10,100771014
Fbxo34,100755456
LOC100763791,100763791
Ppp4c,100771425
LOC100764532,100764532
Lrrc8c,100765936
LOC100767323,100767323
Dgat2l6,100768854
Ccnt1,100758059
Eral1,100766924
Rpap3,100753705
Camkmt,100766475
Znf274,103163648
LOC100769195,100769195
Tp53rk,100750384
Vps39,100770322
Tnfaip3,100771931
Znf605,100767561
Grik3,100755668
Nsun6,100773608
Cog6,100771724
Edil3,100766118
Mtmr2,100762316
LOC100764293,100764293
Ifngr2,100768877
Lipt2,100756678
Reep5,100753505
Mfsd1,100757347
Ddias,100752154
Myadm,100767597
Adprm,100767531
Arhgef1,100758784
LOC100768538,100768538
Setd1a,100753962
Zdhhc20,100763295
Clba1,100752702
Iqcc,100760183
LOC100752322,100752322
LOC100753553,100753553
LOC100755596,100755596
Adck5,100762357
Trpt1,100756285
Pomgnt1,100772511
Ranbp3l,100773895
Fam13a,100753068
LOC100763208,100763208
Tnni1,100756622
Ush2a,107977174
Samd9,100759572
Map2k7,100754421
LOC100771319,100771319
Mtg1,100753782
Rab37,100774819
LOC100772866,100772866
LOC100761779,100761779
Avil,100761585
U2af2,100769215
Htatsf1,100767363
Ankrd42,100753052
Tspan31,100759828
Birc6,100689237
Cgnl1,100771153
LOC100752504,100752504
CUNH4orf33,100771610
Arfgef1,100750748
Ccm2,100766896
Elk1,100763890
B4galt3,100689346
LOC100750349,100750349
LOC100762136,100762136
Crem,100767867
LOC100768402,100768402
Mrps17,100755491
Ddx6,100759836
Hmgcs1,100762235
Parl,100751882
Sfswap,100755786
Pcnp,100758379
LOC100772700,100772700
Rab31,100757810
Ptchd3,100752652
Plekho1,100750946
Ms4a8,100753986
Utp23,100751711
Ankrd13c,100751847
CUNH16orf96,100769587
LOC103161811,103161811
Ppt2,100758494
LOC100751350,100751350
Nr5a2,100766752
Cacybp,100752498
Btk,100772144
Wars1,100767856
Mtpn,100772730
Armc7,100770961
LOC113838297,113838297
Rrp1b,100751493
LOC100771791,100771791
Dimt1,100756397
Srcap,100751782
LOC103164484,103164484
Reep2,100751729
Sec61g,100772250
Csrnp2,100756497
LOC118238938,118238938
Snx1,100773593
Sec14l1,100770988
Kif5a,100763800
Srrt,100689205
Mylk2,100755963
Zdhhc21,100763097
Hjurp,100755715
LOC113837073,113837073
LOC100754252,100754252
Prkrip1,100766978
LOC100757088,100757088
Tbccd1,100766911
Mettl6,100766645
LOC100752829,100752829
LOC113831603,113831603
Stradb,100756557
Tamm41,100753536
Msh5,100761092
Sec14l2,100755200
Dr1,100765234
LOC100769454,100769454
Dbn1,100763853
LOC113834609,113834609
Syne1,100768768
Vps26c,100763887
Hspa4,100764628
Dph6,100765802
Wnk4,100761172
Itprip,100762684
LOC103161111,103161111
Msx1,100752378
Ankrd12,100755296
Focad,100756324
Arhgap39,100759161
Fam234b,100773310
Cdk18,100755170
Sh3glb1,100751986
LOC100767117,100767117
Rsph3,100762246
Amot,100769669
Kdm4a,100756054
LOC100756478,100756478
Ttc1,100766507
Usp47,100766617
Cfap43,100774071
Acat1,100689317
Fignl1,100758940
Impa1,100760520
Cbx2,100755979
Pacs2,100753901
Prdx4,100763245
Lhfpl3,100758461
Depdc1b,100754645
Znf570,100772912
Polr1e,100751282
Bin1,100772852
Cert1,100689038
LOC100762674,100762674
Primpol,100753873
LOC100755006,100755006
Myo3b,100772899
Supt5h,100761749
Bud31,100774223
Cpm,100770407
Cope,100689412
Hdac9,100757696
LOC100758191,100758191
Snrpc,100759153
Ythdc1,100764889
Hoxa5,100762428
Zzef1,100756655
LOC113838801,113838801
Nipa1,100761086
Mrgprf,100754930
LOC100766032,100766032
Ccdc159,100769664
Haus2,100757195
Pqbp1,100762531
Znf518a,100754952
Cul5,100770463
LOC100750490,100750490
Mthfsd,100756877
Ajuba,103158564
Tbc1d15,100762508
Egln1,100772704
Tmem237,100763363
LOC100756775,100756775
Fkbp4,100762395
Slc25a3,100758020
Map1b,100759518
Pak2,100751503
Lman2l,100769742
Hes2,100756407
Tatdn1,103160193
Tubb4b,100689089
Psme2,100760978
LOC100769575,100769575
Mical3,100754319
Aggf1,100757002
Csmd1,100759788
Pi4kb,100770133
Txnip,100756038
Abhd13,100754934
Apbb1,100760848
Mpv17l,100751270
LOC100774396,100774396
LOC100764206,100764206
Snx30,100772271
LOC100770947,100770947
Naga,100751670
Rtf2,100760479
CUNH1orf105,103160216
Sf3a2,100771292
Asb4,100763121
LOC100772374,100772374
Vim,100689099
Bean1,100768989
Thap7,100753121
Jmjd4,100765049
Tp63,100772309
Cd300lb,100750336
Immp2l,113831550
Epor,100769376
Oscar,113837318
LOC100770325,100770325
Guca2a,100755664
LOC113831894,113831894
Asph,100755768
Sesn1,100770597
Seh1l,100757132
Vipas39,100760970
Akirin1,100751284
Rora,100759952
Rgs18,100759408
Sorl1,100753560
Aanat,100755392
Pycr2,100751666
Caly,100772099
Aurka,100761359
Cdca8,100753031
Ywhaz,100766119
Pkn2,100754441
Camsap2,100758440
Ap3d1,100770344
Ogfod1,100756149
Srsf1,100689086
Usp16,100769154
Rarg,100769591
LOC100765065,100765065
Neil1,100762109
Slc25a5,100769087
Marveld3,100759703
Hps5,100750896
Atp8a2,100763581
LOC113834309,113834309
Nedd4,100755507
Rnps1,100689458
LOC113835398,113835398
Epb41l5,100757297
Hspb1,100763481
LOC100752458,100752458
Cdkn2aipnl,103159798
Tcea2,100768573
Ccndbp1,100756614
LOC100774522,100774522
Rpgr,100765957
Rnf44,100750465
Akap9,100767118
Pcyt1a,100689303
Asf1b,100769479
Gcgr,100766482
Phpt1,100761523
Tmed3,100757753
LOC100759921,100759921
Kpna2,100768235
Pbx2,100766527
Akap1,100760847
Axin2,100750382
Six1,100770482
LOC100758417,100758417
Mapk7,100758520
Smchd1,100770189
Timm17b,100762818
Necab2,100758900
LOC113832706,113832706
Pls3,100689375
Cebpz,100756756
Znf146,100753826
Rps17,100689053
Odc1,100751960
LOC100756685,100756685
LOC100762719,100762719
Nr0b2,100769023
Itga7,100773038
Ppil3,100758293
LOC103159332,103159332
Trio,100772244
Abhd12b,100752990
Ipp,100774648
Acss2,100752902
Gria2,100764344
Tfe3,100761176
Noxo1,100766881
Cish,100774955
LOC118239365,118239365
LOC100756479,100756479
Tmem250,100769349
Tspoap1,100752521
Zdhhc17,100764376
LOC113839174,113839174
Arpc4,100756023
Ndufv2,100757242
Rexo1,100768918
Il12rb1,100763378
Rcl1,100761761
Tbpl1,100768754
Pxdc1,100762877
Ubr7,100767869
Hectd4,100771362
Ttyh3,100762098
Fubp1,100761415
LOC100765008,100765008
Tmem165,100770946
Kcnip1,100765158
LOC100752142,100752142
Pdxdc1,100772549
Scara3,100760010
Poll,100751096
Pofut2,100765129
Adora2a,100762652
Mfsd14a,100772600
Gata6,103161469
Tcaim,100765518
Shld3,113834152
Ezh2,100758055
Eva1a,100765979
Comt,100770626
Pgpep1,100769180
Eif2ak2,100757909
Rpl14,100774219
E2f7,100762445
Ubxn11,100768279
Emc7,100773137
LOC100771471,100771471
Zgpat,100767467
Fadd,100774599
Rbm10,100752703
LOC100774077,100774077
Aifm1,100771367
Usp2,100758523
Pxdn,100774957
LOC100757524,100757524
Mcub,100765870
Hsp90aa1,100689397
LOC100756470,100756470
Susd4,100771822
Usf1,100764971
Clec4d,100775089
LOC100768360,100768360
Nudcd1,100768048
Myo1g,100766313
Acsl5,100773264
Fkbp8,100758154
Kiaa1143,100764346
Gtf3c3,100759578
LOC100762612,100762612
Camk2a,100765253
Cfap45,100755656
Csrp1,100756325
Trim37,100754889
Nav2,100760394
Nipal3,100753342
Cd46,100772491
Lrguk,100750979
Dlec1,100753645
Pdk2,100758762
LOC113837896,113837896
Las1l,100774247
Cs,100750580
Sec62,100769200
Qdpr,100769495
Slc1a4,100689351
Pcid2,100758184
Tomm7,100760710
Qtrt2,100774164
Glg1,100689240
Slc10a3,100759471
Ttc25,100773898
LOC100756768,100756768
LOC100752715,100752715
Ptgir,100763042
Pskh1,100752023
Rnf213,100753392
Ssbp3,100770485
Rnf19a,100756962
Rida,100754697
Cerkl,100762029
Mid1,100758489
Lmbr1,100753365
Selenow,100763608
Phf14,100766901
Arhgef4,100774841
Kiaa0895l,100759739
Rgl2,100752656
Hoxa7,100759709
LOC103164301,103164301
Unc45b,100766758
LOC118237638,118237638
Golgb1,100764942
Ncoa1,100755152
Fuca1,100752441
Cct5,100757108
LOC118237649,118237649
Sypl1,100759493
Pidd1,100753147
LOC113838052,113838052
Mff,100772038
Pot1,100758846
Tfdp1,100774706
Dgcr8,118239887
Lfng,100762397
LOC118238343,118238343
Egln3,100754377
Nf2,100774197
Sf3b4,100759502
Acsf3,100764604
Lbhd1,113830727
Gpr176,100763678
LOC103164088,103164088
Mrpl58,100757939
Vkorc1,100755703
Terf2ip,100766336
Srrm2,100770675
LOC113838313,113838313
LOC100767679,100767679
Klk4,100757055
Rft1,100774638
Hfe,100762132
Whrn,100754986
LOC100770709,100770709
Ska3,100760094
Fam171a2,100762527
LOC100767269,100767269
Otulin,100772832
Csde1,100760894
Zmym4,100766296
Erlec1,100767274
Usp46,100765874
Parp11,100771250
CUNH13orf46,100751490
Osbpl3,100757392
Med29,100772644
Pdia3,100689343
Ctsf,100756958
Mex3a,100763489
LOC100764973,100764973
Bola3,100769793
Cdc42ep4,100752272
Cdh17,100761958
LOC100751440,100751440
Mrpl51,100752785
C1H6orf141,100766734
Ccdc30,100770106
LOC103160223,103160223
Nedd1,100757592
LOC113837953,113837953
Slc20a1,100689025
Dars1,100767438
Lad1,100764633
Cln3,100754370
Efcab11,100769192
Tgoln2,100752925
LOC103161358,103161358
LOC100755731,100755731
LOC100750346,100750346
Ankle2,100750769
Mansc1,100774466
LOC100764975,100764975
Pnrc2,100753045
Magi2,100759337
Slc25a33,100769798
Hbegf,100689423
Trank1,100765447
Ufc1,100767197
Raly,100774868
Znf830,100764718
Ubap1,100769433
LOC118238842,118238842
LOC118237587,118237587
Rad54b,100758942
Nudc,100771417
Gch1,100750667
Gsdmd,100756673
LOC100766448,100766448
Usp19,100762852
Med12,100755999
Ifit2,100763118
Znf251,100753390
Ska1,100772465
Prlr,100757415
Rnf183,100753211
Fut10,100760260
Agpat2,100754963
Mphosph8,100752223
Prdm11,100761907
Trim25,100765402
Bambi,100771599
Uggt1,100773968
LOC100762101,100762101
Tsga10,100764195
Maged1,100768434
Chordc1,100768748
Nexn,100757659
Srp19,100753807
Cep78,100761244
Parp12,100772935
Kdm2b,100767158
Fap,100767303
LOC100773300,100773300
Zbtb7b,100758360
Tbc1d16,100754815
LOC100762084,100762084
Spata5l1,100773232
Umodl1,100763683
LOC118238292,118238292
Slc44a4,100759738
Alms1,103162359
Tcn2,100756668
Ammecr1l,100754731
LOC100770646,100770646
Ncapd3,100752080
Abhd11,100766777
Thoc5,100773616
Picalm,100761959
Utp18,100761065
Eef1d,100755894
LOC113834019,113834019
Cpvl,100761019
Adam23,100756536
Ctsk,100765407
Myh15,100758646
B3glct,100759864
LOC100769149,100769149
LOC100761506,100761506
Dnajc13,100763365
Fermt3,100755790
LOC118239808,118239808
Rnf185,100761198
Rims3,100753626
LOC100766491,100766491
Ccnb2,100773656
Rita1,100771723
Podxl2,100768042
Cflar,100757136
Ogg1,100774353
LOC100766824,100766824
Pip4k2a,100755254
LOC100763724,100763724
LOC100750890,100750890
Jagn1,100756602
Isl1,100774367
Rpl23,100756818
LOC100752993,100752993
LOC100753853,100753853
Rab5a,100772343
LOC100769662,100769662
Tdp2,100764160
LOC113838917,113838917
Xirp2,100755593
Shc4,100763505
Plbd2,100769512
Slc3a2,100689315
Mak16,100760844
Vrk1,100761272
Stx5,100756021
Gnb5,100764899
Neu3,100689090
LOC100772745,100772745
Ncam2,100766908
LOC100751894,100751894
Lnx1,100755126
Taf9,103158543
Ficd,100760999
Mysm1,100764556
Adam10,100772891
Eif5b,100758365
Heatr1,100763985
LOC100762503,100762503
Eif4g2,100758677
Prps1,100759532
Slc39a13,100759674
Atp6v1f,100752884
Gatad1,100763066
LOC100773247,100773247
LOC118237859,118237859
Nfil3,100772868
Tulp4,100763124
Clspn,100768047
LOC118237683,118237683
Srp72,100760440
Pdcd6ip,100769458
Nabp1,100755797
Mrps28,103161031
Gemin6,100756163
Jarid2,100765016
Lims1,100760199
Naglu,100757611
Tpp1,100759190
Psmd11,100773369
Pdp1,100761381
Ppp1cc,100774547
Blnk,100755442
Krt15,100759259
LOC100772039,100772039
Ldlrad3,100757766
Zswim6,100757838
Alas1,100766370
Enosf1,100755139
Fau,100689400
Ankrd54,100756181
LOC100758805,100758805
Mbp,100763901
Ccdc114,100751784
Aurkaip1,100770569
LOC100757062,100757062
Rbm39,100757502
Tspan5,100755707
Parvb,100753582
Star,100771651
Ndufa6,100750797
Slc35a5,100765499
Cetn2,100768482
Unc93b1,100756178
Tesk1,100756840
Pdhb,100774878
Gdap1l1,100772667
Cfap221,100761926
Intu,100771987
Atp23,100767547
Tmem218,100756218
Vasn,100774977
LOC100767709,100767709
LOC100751304,100751304
LOC100761311,100761311
Ebf3,100767609
L3mbtl3,100757058
Spint2,100763680
LOC100774889,100774889
Amn1,100761574
LOC100752666,100752666
Dnaja3,100774313
LOC103158905,103158905
Mgat1,100682529
Dnajb9,100763648
Tmem267,100764864
LOC100756957,100756957
Pygl,100753288
Ddx55,100767780
Pes1,100770230
LOC113832935,113832935
Galnt17,100750837
Amt,100763091
LOC103162714,103162714
Nrg2,100759245
Tbc1d2,100771281
LOC118238070,118238070
Hic2,100751153
Nus1,100761477
Stat6,100753838
LOC113834353,113834353
Camsap1,100760053
Sh3pxd2a,100754839
Mtarc2,100757070
Chd6,100770276
LOC100774624,100774624
LOC113839031,113839031
Htra3,100774250
Col6a1,100755078
Timeless,100764475
Wdfy1,100766268
Elf2,100762906
Stk39,100762055
LOC100768642,100768642
LOC100767192,100767192
LOC100762344,100762344
Ssbp1,100772064
LOC100766163,100766163
Zcchc9,100752466
B3galt4,100751197
Crtac1,100760959
Ythdf1,100766305
Ggcx,100774482
Ino80d,100754682
Cachd1,100756408
Nr2e1,100750828
Hmcn1,103161765
LOC100754672,100754672
Tmem143,100751205
LOC103159158,103159158
Nap1l4,100760664
Tnks1bp1,100759238
Cfb,100758781
Thsd7a,100763919
Mob2,100767788
Lhx9,100763500
Cenpc,100761015
LOC113837213,113837213
Hapln1,100766601
Tbx6,100770940
Nup62cl,100760998
Fam227b,100761884
LOC103158627,103158627
Invs,100750579
Abi3,100754696
Znf524,113837245
Trim36,100758865
Mamdc2,100758409
Hcn3,100772247
Als2,100763641
Ncor1,100760832
Rnh1,100773448
LOC100753934,100753934
Dars2,100774650
LOC100771408,100771408
Gli3,100762738
Mdga2,100761780
LOC100764243,100764243
LOC100769870,100769870
Mfsd2a,100774195
Tmem184b,100766352
LOC103164127,103164127
LOC118238592,118238592
Cdk5rap1,100773409
Smim19,100773607
Tigd2,100752465
LOC100765294,100765294
LOC118237659,118237659
Aar2,100752282
Syt7,100771245
Troap,100768889
Kat6b,100760447
Slc16a9,100760512
Eno2,100758414
Atg2a,100758391
Wdr73,100771456
Ndufa2,100754444
Ubxn1,100755299
Cep120,100774588
Hadh,100761491
Fam104b,100759413
Osr1,100752131
LOC100767372,100767372
Vegfa,100755957
Ctdsp2,100765556
LOC103161200,103161200
LOC103162254,103162254
Racgap1,100751180
Gls2,100774486
LOC113838672,113838672
Ecm1,100763376
LOC100761758,100761758
Irf2,100753270
Itga5,100768174
LOC100757855,100757855
Cacnb3,100768080
Prickle1,100769532
Nsmaf,100755374
Scml4,100769164
Bgn,100771022
Nfxl1,100768316
Znf775,100773995
Trappc10,100768912
Bmper,100766307
LOC100752763,100752763
Mterf4,100771571
Naa15,100763666
Tdrd7,100766097
Ypel2,100756059
Zc3h11a,100763978
Tle5,100769877
Tagln2,100771092
Cnppd1,100768844
Shb,100768990
LOC100750935,100750935
LOC100758024,100758024
C1qtnf3,100758853
Kdm5a,100757111
Edc3,100751562
Map3k7cl,100769439
Man2c1,100761822
LOC100756114,100756114
Myd88,100775060
LOC100769106,100769106
Pycr1,100767919
Plekha2,100773875
Abi1,100772463
Arrdc5,100769962
LOC100761451,100761451
Cabp2,100757813
Klhl17,100772708
LOC100771979,100771979
Mcm6,100767151
Dock3,100768911
Med14,100768874
Fzd1,100770917
LOC107980174,107980174
Phb,100755273
Fam210a,100758002
Alkbh6,100771885
LOC100762735,100762735
Ctdspl2,100752292
Dnmt3a,100771064
Ik,100754728
Herc4,100758073
LOC100762031,100762031
Epha7,100750730
Mau2,100763469
Otud5,100761947
Taf8,100766320
Fry,100759522
Lep,100774160
Kctd14,100768863
Hsf2bp,100751781
LOC113836728,113836728
Iqca1,100768381
Nupr2,100756083
Naa60,100765069
Kctd19,100761191
Kras,100763178
Pus7,100763044
Bud13,100773647
Lactb,100750848
Lrrc47,100774349
Apoh,100762364
Smurf1,100765164
LOC113837457,113837457
Arrdc1,100754257
Zw10,100750463
Trpc4ap,100753499
Ethe1,100769786
LOC100763768,100763768
LOC100769145,100769145
Pnn,100758240
Bcl2l1,100689371
Znf428,100773528
LOC100759829,100759829
Selenos,100768801
Crip2,100771081
LOC100771650,100771650
Paxx,100762994
Prmt9,100773595
Popdc2,100760618
Washc2,100689255
Casp6,100766458
P3h1,100769529
Pnpla8,100763368
Tradd,100758679
Tcf4,100767684
LOC100764903,100764903
CUNH19orf47,100768636
Prkab2,100772359
Galnt8,100764127
LOC103164139,103164139
Dhrs11,100763193
LOC100773780,100773780
Kcnk1,100762483
Olfm1,100752985
Slc25a28,100753159
Spp2,100764926
Gemin2,100755559
Tshr,100775040
Faap20,100757150
Pspc1,100751937
Rgs17,100770397
B3gntl1,100751193
LOC113837259,113837259
Smim17,100764414
Git1,100758194
Ect2,100754674
Slc48a1,100767330
Ptprf,100766403
LOC100770670,100770670
Syn3,100751566
Dbr1,100768520
Fmnl2,100773842
Rfx3,100760331
LOC100774465,100774465
LOC100770012,100770012
Rpl26,100760077
Cnn2,100754225
Nprl3,100758606
Rasl11b,100764616
Rsl24d1,100767126
Rpp14,100769100
Ndufv3,100761076
Nkap,100767082
Ldlr,100689399
Nrf1,100755053
Gcc2,100760881
Cnot1,100761778
Elp5,100761708
P2ry6,100752781
Nup210,100772108
LOC100756484,100756484
LOC100752243,100752243
Ptcd1,100752650
LOC100765926,100765926
Arl13b,100768683
Rbm4b,100758105
Znf395,100772882
Ndel1,100759290
Bbs1,100767595
LOC100751267,100751267
Ptdss1,100762075
LOC118237973,118237973
Ankrd2,100758530
LOC100770124,100770124
LOC100768608,100768608
Ankrd35,100753898
Znf436,100771297
Zbtb14,100752751
LOC113836328,113836328
Dzip1l,100768816
Clint1,100761656
LOC118238870,118238870
LOC103161710,103161710
Ccnf,100774506
Adgrl2,100769271
Il1rl2,100758449
Ube2j1,100772025
Pmm2,100765196
Chkb,100770695
Nup153,100761805
LOC100759078,100759078
LOC100770161,100770161
Mfsd6,100751700
Auh,100774025
Smyd3,100764840
Kansl1l,100761258
LOC103164567,103164567
Ppp2cb,100757400
Znf667,100764114
Arnt2,100773566
Ca4,100760390
Prkcsh,100753910
Mettl4,100752537
Glmp,100755558
Mbd2,100757357
LOC100770935,100770935
Lamtor2,100758275
N4bp1,100750417
Rhobtb1,100767011
Etfbkmt,100759818
Fanci,100755795
Nudt8,100764192
Gja1,100689077
Fbxw5,100762398
Cited1,100759164
Chrna3,100763280
Ttc6,100755313
Mmp27,100755427
Ogdh,100764862
Slc6a9,100774471
LOC103163801,103163801
Nrn1,100761420
Ttll1,100767980
Pip4p2,100767770
Peli2,100768260
Slc35a3,100689394
Proc,100772264
Klhl9,100765563
Prc1,100770968
Wdr24,100772059
Ptgfrn,100771669
Nrxn1,100761660
Ost4,100762772
Jade3,100774923
Cfap70,100762746
Mst1,100761444
Marchf6,100759599
Capzb,100755876
Atp5f1b,100763024
Atp6v1g1,100774299
Marchf10,100771778
Nt5dc3,100775059
Chmp7,100770771
Tvp23b,100762284
Ckb,100774847
Ppp1r3b,100770506
LOC100757920,100757920
Wwc2,100755326
Mturn,100759920
Znf143,100752658
Acer1,100773997
LOC100768193,100768193
LOC100761963,100761963
Nfya,100755500
LOC100773928,100773928
LOC100754059,100754059
LOC100755760,100755760
Rbm17,100764203
Zbtb4,100764024
Itgae,100772578
Katnal1,100755046
Alkbh5,100755624
Prap1,100772682
Hoxb2,100750955
Pbx3,100758595
Agxt,100771278
LOC107977194,107977194
Med19,100755285
Med23,100775007
Ppm1h,100758165
Nudt14,100770798
Zmynd12,100759994
Mob3b,100766702
Diablo,100754770
Map3k12,100765738
Deptor,103160978
LOC100761084,100761084
Oxa1l,100764174
Sdha,100750732
LOC100770699,100770699
Kiaa1614,100754212
Eprs1,100774338
LOC100771210,100771210
Sgo2,100751358
Tprg1,100773185
Polr3e,100764912
Fech,100764152
LOC100752086,100752086
Clip1,100769657
Plekhj1,100759711
LOC100751584,100751584
Usp15,100759035
Bdh1,100774340
Neurod4,100753246
Rnf187,100762725
LOC100753456,100753456
Derl3,100768848
Rhbdd3,100752229
Tomm34,100757417
LOC118238063,118238063
Slc12a5,100768413
Trerf1,100767482
Rab8b,100771866
LOC100758062,100758062
Golm2,100765980
Atp6v1b2,100774665
Zfc3h1,100763088
LOC100759383,100759383
LOC100753259,100753259
Pum3,100764311
Polr1c,100758205
LOC100755823,100755823
Ttyh1,100774128
Txnl1,100765222
Pigg,100765524
Lemd2,100751488
LOC100760422,100760422
Dnah6,100754128
LOC113839080,113839080
Tmem167b,100767125
LOC100760752,100760752
Scrn3,100766561
Rab6a,100761500
Atp1a1,100771378
LOC100766898,100766898
Ism1,100770831
Cep162,100759950
LOC100750550,100750550
Hax1,100761361
LOC100754572,100754572
LOC100753857,100753857
LOC100772072,100772072
Tlx1,100751022
Rpl15,100767738
LOC118239236,118239236
Zdhhc18,100771709
Mettl17,100751989
Bystin,100769168
Bnc2,100754985
LOC113834099,113834099
Hoxb4,100750374
Slamf6,100754502
Dnajc18,100756658
Tceal8,100765557
Psma3,100758978
Anapc13,100770713
Pik3r4,100769548
Mthfd1l,100767336
LOC113837857,113837857
Mdm1,100769064
LOC100762413,100762413
Nfx1,100759843
Zfyve21,100767357
LOC100758569,100758569
LOC118238079,118238079
Tsen54,100755913
Pum1,100765502
LOC107977047,107977047
LOC100755677,100755677
Syap1,100752457
Camta1,103164264
